"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","ELDLYPOP","TOT","PC_POP","A","2005",20.1623162370382,
"JPN","ELDLYPOP","TOT","PC_POP","A","2006",20.8220662754955,
"JPN","ELDLYPOP","TOT","PC_POP","A","2007",21.4949155623417,
"JPN","ELDLYPOP","TOT","PC_POP","A","2008",22.0979238930464,
"JPN","ELDLYPOP","TOT","PC_POP","A","2009",22.7486390577245,
"JPN","ELDLYPOP","TOT","PC_POP","A","2010",23.0237971811255,
"JPN","ELDLYPOP","TOT","PC_POP","A","2011",23.2800724043926,
"JPN","ELDLYPOP","TOT","PC_POP","A","2012",24.1481341673134,
"JPN","ELDLYPOP","TOT","PC_POP","A","2013",25.0569364934535,
"JPN","ELDLYPOP","TOT","PC_POP","A","2014",25.9660114990001,
"JPN","ELDLYPOP","TOT","PC_POP","A","2015",26.6478122285858,
"JPN","ELDLYPOP","TOT","PC_POP","A","2016",27.251127076938,
"JPN","ELDLYPOP","TOT","PC_POP","A","2017",27.7427625686223,
"JPN","ELDLYPOP","TOT","PC_POP","A","2018",28.137411602587,
"JPN","ELDLYPOP","TOT","PC_POP","A","2019",28.4423896819633,
"JPN","ELDLYPOP","TOT","PC_POP","A","2020",28.5594499438306,
"JPN","ELDLYPOP","TOT","PC_POP","A","2021",28.8554479762879,
"KOR","ELDLYPOP","TOT","PC_POP","A","1950",2.74340749779658,
"KOR","ELDLYPOP","TOT","PC_POP","A","1951",2.72051454466652,
"KOR","ELDLYPOP","TOT","PC_POP","A","1952",2.76193194160651,
"KOR","ELDLYPOP","TOT","PC_POP","A","1953",2.83948223586026,
"KOR","ELDLYPOP","TOT","PC_POP","A","1954",2.92509370879871,
"KOR","ELDLYPOP","TOT","PC_POP","A","1955",3.00805780002435,
"KOR","ELDLYPOP","TOT","PC_POP","A","1956",3.08326218493634,
"KOR","ELDLYPOP","TOT","PC_POP","A","1957",3.14788198935977,
"KOR","ELDLYPOP","TOT","PC_POP","A","1958",3.2031816495884,
"KOR","ELDLYPOP","TOT","PC_POP","A","1959",3.25457252745326,
"KOR","ELDLYPOP","TOT","PC_POP","A","1960",2.9043624567584,
"KOR","ELDLYPOP","TOT","PC_POP","A","1961",2.91426891896051,
"KOR","ELDLYPOP","TOT","PC_POP","A","1962",2.95219369494924,
"KOR","ELDLYPOP","TOT","PC_POP","A","1963",2.99382134241067,
"KOR","ELDLYPOP","TOT","PC_POP","A","1964",3.02004830948085,
"KOR","ELDLYPOP","TOT","PC_POP","A","1965",3.06947572370966,
"KOR","ELDLYPOP","TOT","PC_POP","A","1966",3.14800755860996,
"KOR","ELDLYPOP","TOT","PC_POP","A","1967",3.07963400994916,
"KOR","ELDLYPOP","TOT","PC_POP","A","1968",3.02525411418566,
"KOR","ELDLYPOP","TOT","PC_POP","A","1969",3.00702194180077,
"KOR","ELDLYPOP","TOT","PC_POP","A","1970",3.07469780474304,
"KOR","ELDLYPOP","TOT","PC_POP","A","1971",3.206923007305,
"KOR","ELDLYPOP","TOT","PC_POP","A","1972",3.117878947654,
"KOR","ELDLYPOP","TOT","PC_POP","A","1973",3.15881093561184,
"KOR","ELDLYPOP","TOT","PC_POP","A","1974",3.22985532279731,
"KOR","ELDLYPOP","TOT","PC_POP","A","1975",3.45074257969472,
"KOR","ELDLYPOP","TOT","PC_POP","A","1976",3.52068340444598,
"KOR","ELDLYPOP","TOT","PC_POP","A","1977",3.59597212936083,
"KOR","ELDLYPOP","TOT","PC_POP","A","1978",3.67106280541483,
"KOR","ELDLYPOP","TOT","PC_POP","A","1979",3.7430947042588,
"KOR","ELDLYPOP","TOT","PC_POP","A","1980",3.81922566692307,
"KOR","ELDLYPOP","TOT","PC_POP","A","1981",3.86893940301702,
"KOR","ELDLYPOP","TOT","PC_POP","A","1982",3.96531821715881,
"KOR","ELDLYPOP","TOT","PC_POP","A","1983",4.04539638449654,
"KOR","ELDLYPOP","TOT","PC_POP","A","1984",4.14200074860251,
"KOR","ELDLYPOP","TOT","PC_POP","A","1985",4.2686367879973,
"KOR","ELDLYPOP","TOT","PC_POP","A","1986",4.36926831614187,
"KOR","ELDLYPOP","TOT","PC_POP","A","1987",4.50829363247864,
"KOR","ELDLYPOP","TOT","PC_POP","A","1988",4.66762263798645,
"KOR","ELDLYPOP","TOT","PC_POP","A","1989",4.8363522395961,
"KOR","ELDLYPOP","TOT","PC_POP","A","1990",5.12041220750065,
"KOR","ELDLYPOP","TOT","PC_POP","A","1991",5.23479419574746,
"KOR","ELDLYPOP","TOT","PC_POP","A","1992",5.36220635832133,
"KOR","ELDLYPOP","TOT","PC_POP","A","1993",5.5142290144404,
"KOR","ELDLYPOP","TOT","PC_POP","A","1994",5.69535011560981,
"KOR","ELDLYPOP","TOT","PC_POP","A","1995",5.89149652991526,
"KOR","ELDLYPOP","TOT","PC_POP","A","1996",6.13926762056828,
"KOR","ELDLYPOP","TOT","PC_POP","A","1997",6.37450009335508,
"KOR","ELDLYPOP","TOT","PC_POP","A","1998",6.63055707621723,
"KOR","ELDLYPOP","TOT","PC_POP","A","1999",6.91507032987358,
"KOR","ELDLYPOP","TOT","PC_POP","A","2000",7.2219366568463,
"KOR","ELDLYPOP","TOT","PC_POP","A","2001",7.53834206696012,
"KOR","ELDLYPOP","TOT","PC_POP","A","2002",7.88533071103595,
"KOR","ELDLYPOP","TOT","PC_POP","A","2003",8.22650307470946,
"KOR","ELDLYPOP","TOT","PC_POP","A","2004",8.59003040169339,
"KOR","ELDLYPOP","TOT","PC_POP","A","2005",8.96716066376531,
"KOR","ELDLYPOP","TOT","PC_POP","A","2006",9.3434632253342,
"KOR","ELDLYPOP","TOT","PC_POP","A","2007",9.77880083653567,
"KOR","ELDLYPOP","TOT","PC_POP","A","2008",10.1694459174031,
"KOR","ELDLYPOP","TOT","PC_POP","A","2009",10.4991143902384,
"KOR","ELDLYPOP","TOT","PC_POP","A","2010",10.8287865192701,
"KOR","ELDLYPOP","TOT","PC_POP","A","2011",11.044353846969,
"KOR","ELDLYPOP","TOT","PC_POP","A","2012",11.4875416069445,
"KOR","ELDLYPOP","TOT","PC_POP","A","2013",11.9428737013918,
"KOR","ELDLYPOP","TOT","PC_POP","A","2014",12.3695354998641,
"KOR","ELDLYPOP","TOT","PC_POP","A","2015",12.822061738102,
"KOR","ELDLYPOP","TOT","PC_POP","A","2016",13.1928403879409,
"KOR","ELDLYPOP","TOT","PC_POP","A","2017",13.7573931001126,
"KOR","ELDLYPOP","TOT","PC_POP","A","2018",14.2794934920883,
"KOR","ELDLYPOP","TOT","PC_POP","A","2019",14.8537050895297,
"KOR","ELDLYPOP","TOT","PC_POP","A","2020",15.7261930210639,
"KOR","ELDLYPOP","TOT","PC_POP","A","2021",16.5646295103693,
"LUX","ELDLYPOP","TOT","PC_POP","A","1950",9.71121263718664,
"LUX","ELDLYPOP","TOT","PC_POP","A","1951",9.83122801487528,
"LUX","ELDLYPOP","TOT","PC_POP","A","1952",9.95307573869052,
"LUX","ELDLYPOP","TOT","PC_POP","A","1953",10.0248541887593,
"LUX","ELDLYPOP","TOT","PC_POP","A","1954",10.1000948891642,
"LUX","ELDLYPOP","TOT","PC_POP","A","1955",10.2201870296845,
"LUX","ELDLYPOP","TOT","PC_POP","A","1956",10.3203171276256,
"LUX","ELDLYPOP","TOT","PC_POP","A","1957",10.4029529375577,
"LUX","ELDLYPOP","TOT","PC_POP","A","1958",10.5078448228677,
"LUX","ELDLYPOP","TOT","PC_POP","A","1959",10.6010425366472,
"LUX","ELDLYPOP","TOT","PC_POP","A","1960",10.6977795319702,
"LUX","ELDLYPOP","TOT","PC_POP","A","1961",10.8431147106018,
"LUX","ELDLYPOP","TOT","PC_POP","A","1962",10.9556920075535,
"LUX","ELDLYPOP","TOT","PC_POP","A","1963",11.0660483087001,
"LUX","ELDLYPOP","TOT","PC_POP","A","1964",11.2391877855298,
"LUX","ELDLYPOP","TOT","PC_POP","A","1965",11.4234253902412,
"LUX","ELDLYPOP","TOT","PC_POP","A","1966",11.6128141397404,
"LUX","ELDLYPOP","TOT","PC_POP","A","1967",11.8411367300534,
"LUX","ELDLYPOP","TOT","PC_POP","A","1968",12.0556602234123,
"LUX","ELDLYPOP","TOT","PC_POP","A","1969",12.2575610217541,
"LUX","ELDLYPOP","TOT","PC_POP","A","1970",12.5354537788864,
"LUX","ELDLYPOP","TOT","PC_POP","A","1971",12.6308718952149,
"LUX","ELDLYPOP","TOT","PC_POP","A","1972",12.7530294287363,
"LUX","ELDLYPOP","TOT","PC_POP","A","1973",12.8959908688829,
"LUX","ELDLYPOP","TOT","PC_POP","A","1974",12.9677875448178,
"LUX","ELDLYPOP","TOT","PC_POP","A","1975",13.0248975486905,
"LUX","ELDLYPOP","TOT","PC_POP","A","1976",13.1043334590051,
"LUX","ELDLYPOP","TOT","PC_POP","A","1977",13.2655885055181,
"LUX","ELDLYPOP","TOT","PC_POP","A","1978",13.4628877655313,
"LUX","ELDLYPOP","TOT","PC_POP","A","1979",13.5971294397778,
"LUX","ELDLYPOP","TOT","PC_POP","A","1980",13.6454008216349,
"LUX","ELDLYPOP","TOT","PC_POP","A","1981",13.5839044518494,
"LUX","ELDLYPOP","TOT","PC_POP","A","1982",13.4682990219547,
"LUX","ELDLYPOP","TOT","PC_POP","A","1983",13.3353937547351,
"LUX","ELDLYPOP","TOT","PC_POP","A","1984",13.2320756727514,
"LUX","ELDLYPOP","TOT","PC_POP","A","1985",13.2487244584914,
"LUX","ELDLYPOP","TOT","PC_POP","A","1986",13.310565380042,
"LUX","ELDLYPOP","TOT","PC_POP","A","1987",13.3288918977966,
"LUX","ELDLYPOP","TOT","PC_POP","A","1988",13.3710001338867,
"LUX","ELDLYPOP","TOT","PC_POP","A","1989",13.3998064148292,
"LUX","ELDLYPOP","TOT","PC_POP","A","1990",13.4202070408556,
"LUX","ELDLYPOP","TOT","PC_POP","A","1991",13.4925413243962,
"LUX","ELDLYPOP","TOT","PC_POP","A","1992",13.5889701176273,
"LUX","ELDLYPOP","TOT","PC_POP","A","1993",13.7035480941227,
"LUX","ELDLYPOP","TOT","PC_POP","A","1994",13.8456421978502,
"LUX","ELDLYPOP","TOT","PC_POP","A","1995",14.0064851636586,
"LUX","ELDLYPOP","TOT","PC_POP","A","1996",14.1528337051093,
"LUX","ELDLYPOP","TOT","PC_POP","A","1997",14.2358859431623,
"LUX","ELDLYPOP","TOT","PC_POP","A","1998",14.2719902801749,
"LUX","ELDLYPOP","TOT","PC_POP","A","1999",14.2816656019513,
"LUX","ELDLYPOP","TOT","PC_POP","A","2000",14.0771436364178,
"LUX","ELDLYPOP","TOT","PC_POP","A","2001",13.9134629757974,
"LUX","ELDLYPOP","TOT","PC_POP","A","2002",13.9860500351887,
"LUX","ELDLYPOP","TOT","PC_POP","A","2003",14.0073866429302,
"LUX","ELDLYPOP","TOT","PC_POP","A","2004",14.0347698527389,
"LUX","ELDLYPOP","TOT","PC_POP","A","2005",14.0760439598239,
"LUX","ELDLYPOP","TOT","PC_POP","A","2006",14.0516798161818,
"LUX","ELDLYPOP","TOT","PC_POP","A","2007",14.0127335455591,
"LUX","ELDLYPOP","TOT","PC_POP","A","2008",13.9757329933469,
"LUX","ELDLYPOP","TOT","PC_POP","A","2009",13.9550768105781,
"LUX","ELDLYPOP","TOT","PC_POP","A","2010",13.9190418046643,
"LUX","ELDLYPOP","TOT","PC_POP","A","2011",13.9237698007721,
"LUX","ELDLYPOP","TOT","PC_POP","A","2012",13.9671759405747,
"LUX","ELDLYPOP","TOT","PC_POP","A","2013",14.0264797794456,
"LUX","ELDLYPOP","TOT","PC_POP","A","2014",14.1297665740345,
"LUX","ELDLYPOP","TOT","PC_POP","A","2015",14.2024736440165,
"LUX","ELDLYPOP","TOT","PC_POP","A","2016",14.2325339055529,
"LUX","ELDLYPOP","TOT","PC_POP","A","2017",14.2820250965478,
"LUX","ELDLYPOP","TOT","PC_POP","A","2018",14.354305452751,
"LUX","ELDLYPOP","TOT","PC_POP","A","2019",14.4449301051769,
"LUX","ELDLYPOP","TOT","PC_POP","A","2020",14.5553787755011,
"LUX","ELDLYPOP","TOT","PC_POP","A","2021",14.6810318968103,
"MEX","ELDLYPOP","TOT","PC_POP","A","1950",2.93377558449604,
"MEX","ELDLYPOP","TOT","PC_POP","A","1951",2.97753412645403,
"MEX","ELDLYPOP","TOT","PC_POP","A","1952",3.01570323095489,
"MEX","ELDLYPOP","TOT","PC_POP","A","1953",3.05442792998197,
"MEX","ELDLYPOP","TOT","PC_POP","A","1954",3.09448339342364,
"MEX","ELDLYPOP","TOT","PC_POP","A","1955",3.12394516407251,
"MEX","ELDLYPOP","TOT","PC_POP","A","1956",3.14729083965734,
"MEX","ELDLYPOP","TOT","PC_POP","A","1957",3.16504579215955,
"MEX","ELDLYPOP","TOT","PC_POP","A","1958",3.17991170862476,
"MEX","ELDLYPOP","TOT","PC_POP","A","1959",3.19750408169384,
"MEX","ELDLYPOP","TOT","PC_POP","A","1960",3.21821759658145,
"MEX","ELDLYPOP","TOT","PC_POP","A","1961",3.24628461501907,
"MEX","ELDLYPOP","TOT","PC_POP","A","1962",3.28134074546488,
"MEX","ELDLYPOP","TOT","PC_POP","A","1963",3.31768020095646,
"MEX","ELDLYPOP","TOT","PC_POP","A","1964",3.35928362044496,
"MEX","ELDLYPOP","TOT","PC_POP","A","1965",3.40458759519974,
"MEX","ELDLYPOP","TOT","PC_POP","A","1966",3.44721925717184,
"MEX","ELDLYPOP","TOT","PC_POP","A","1967",3.48886455254845,
"MEX","ELDLYPOP","TOT","PC_POP","A","1968",3.52424564541832,
"MEX","ELDLYPOP","TOT","PC_POP","A","1969",3.55161699396068,
"MEX","ELDLYPOP","TOT","PC_POP","A","1970",3.58384511750974,
"MEX","ELDLYPOP","TOT","PC_POP","A","1971",3.6149222532854,
"MEX","ELDLYPOP","TOT","PC_POP","A","1972",3.63876812950869,
"MEX","ELDLYPOP","TOT","PC_POP","A","1973",3.65897911353642,
"MEX","ELDLYPOP","TOT","PC_POP","A","1974",3.67993152495472,
"MEX","ELDLYPOP","TOT","PC_POP","A","1975",3.70231270928459,
"MEX","ELDLYPOP","TOT","PC_POP","A","1976",3.7219004953725,
"MEX","ELDLYPOP","TOT","PC_POP","A","1977",3.73959022592476,
"MEX","ELDLYPOP","TOT","PC_POP","A","1978",3.75779166677582,
"MEX","ELDLYPOP","TOT","PC_POP","A","1979",3.77572013383057,
"MEX","ELDLYPOP","TOT","PC_POP","A","1980",3.79121358620899,
"MEX","ELDLYPOP","TOT","PC_POP","A","1981",3.8072410765924,
"MEX","ELDLYPOP","TOT","PC_POP","A","1982",3.82783313306014,
"MEX","ELDLYPOP","TOT","PC_POP","A","1983",3.85263584470841,
"MEX","ELDLYPOP","TOT","PC_POP","A","1984",3.88164573482114,
"MEX","ELDLYPOP","TOT","PC_POP","A","1985",3.91378805896868,
"MEX","ELDLYPOP","TOT","PC_POP","A","1986",3.95137804331142,
"MEX","ELDLYPOP","TOT","PC_POP","A","1987",3.99593907186053,
"MEX","ELDLYPOP","TOT","PC_POP","A","1988",4.04311534978508,
"MEX","ELDLYPOP","TOT","PC_POP","A","1989",4.09347133059152,
"MEX","ELDLYPOP","TOT","PC_POP","A","1990",4.14941285610212,
"MEX","ELDLYPOP","TOT","PC_POP","A","1991",4.21109501524815,
"MEX","ELDLYPOP","TOT","PC_POP","A","1992",4.27911808156046,
"MEX","ELDLYPOP","TOT","PC_POP","A","1993",4.35160467109062,
"MEX","ELDLYPOP","TOT","PC_POP","A","1994",4.42742923964354,
"MEX","ELDLYPOP","TOT","PC_POP","A","1995",4.50597674391131,
"MEX","ELDLYPOP","TOT","PC_POP","A","1996",4.58875390706466,
"MEX","ELDLYPOP","TOT","PC_POP","A","1997",4.67779528412955,
"MEX","ELDLYPOP","TOT","PC_POP","A","1998",4.77123496207121,
"MEX","ELDLYPOP","TOT","PC_POP","A","1999",4.8704043380713,
"MEX","ELDLYPOP","TOT","PC_POP","A","2000",4.98129908531408,
"MEX","ELDLYPOP","TOT","PC_POP","A","2001",5.09792993076221,
"MEX","ELDLYPOP","TOT","PC_POP","A","2002",5.21141612064171,
"MEX","ELDLYPOP","TOT","PC_POP","A","2003",5.32333537505134,
"MEX","ELDLYPOP","TOT","PC_POP","A","2004",5.43974782062268,
"MEX","ELDLYPOP","TOT","PC_POP","A","2005",5.55890420808702,
"MEX","ELDLYPOP","TOT","PC_POP","A","2006",5.67642462337709,
"MEX","ELDLYPOP","TOT","PC_POP","A","2007",5.79090990474077,
"MEX","ELDLYPOP","TOT","PC_POP","A","2008",5.90055270276775,
"MEX","ELDLYPOP","TOT","PC_POP","A","2009",6.00824897452516,
"MEX","ELDLYPOP","TOT","PC_POP","A","2010",6.11700685276578,
"MEX","ELDLYPOP","TOT","PC_POP","A","2011",6.23162328314229,
"MEX","ELDLYPOP","TOT","PC_POP","A","2012",6.35533024268814,
"MEX","ELDLYPOP","TOT","PC_POP","A","2013",6.48714488820375,
"MEX","ELDLYPOP","TOT","PC_POP","A","2014",6.62472216214641,
"MEX","ELDLYPOP","TOT","PC_POP","A","2015",6.76386881344367,
"MEX","ELDLYPOP","TOT","PC_POP","A","2016",6.90980857989312,
"MEX","ELDLYPOP","TOT","PC_POP","A","2017",7.0710243474432,
"MEX","ELDLYPOP","TOT","PC_POP","A","2018",7.24638046577967,
"MEX","ELDLYPOP","TOT","PC_POP","A","2019",7.4361113128537,
"MEX","ELDLYPOP","TOT","PC_POP","A","2020",7.64017790557405,
"MEX","ELDLYPOP","TOT","PC_POP","A","2021",7.85836189389269,
"NLD","ELDLYPOP","TOT","PC_POP","A","1950",7.7376065009164,
"NLD","ELDLYPOP","TOT","PC_POP","A","1951",7.85734334381399,
"NLD","ELDLYPOP","TOT","PC_POP","A","1952",8.00391640130303,
"NLD","ELDLYPOP","TOT","PC_POP","A","1953",8.14907086352436,
"NLD","ELDLYPOP","TOT","PC_POP","A","1954",8.27454680164685,
"NLD","ELDLYPOP","TOT","PC_POP","A","1955",8.38291705578355,
"NLD","ELDLYPOP","TOT","PC_POP","A","1956",8.48795677394388,
"NLD","ELDLYPOP","TOT","PC_POP","A","1957",8.59952818621227,
"NLD","ELDLYPOP","TOT","PC_POP","A","1958",8.72199553798656,
"NLD","ELDLYPOP","TOT","PC_POP","A","1959",8.85595985418988,
"NLD","ELDLYPOP","TOT","PC_POP","A","1960",8.99920168056253,
"NLD","ELDLYPOP","TOT","PC_POP","A","1961",9.14459670741832,
"NLD","ELDLYPOP","TOT","PC_POP","A","1962",9.26452414047802,
"NLD","ELDLYPOP","TOT","PC_POP","A","1963",9.36043029368207,
"NLD","ELDLYPOP","TOT","PC_POP","A","1964",9.46323099407971,
"NLD","ELDLYPOP","TOT","PC_POP","A","1965",9.56580428105306,
"NLD","ELDLYPOP","TOT","PC_POP","A","1966",9.66772193309481,
"NLD","ELDLYPOP","TOT","PC_POP","A","1967",9.80680417729451,
"NLD","ELDLYPOP","TOT","PC_POP","A","1968",9.94960846340889,
"NLD","ELDLYPOP","TOT","PC_POP","A","1969",10.0634773268859,
"NLD","ELDLYPOP","TOT","PC_POP","A","1970",10.1649857119553,
"NLD","ELDLYPOP","TOT","PC_POP","A","1971",10.2606260776747,
"NLD","ELDLYPOP","TOT","PC_POP","A","1972",10.3656762021803,
"NLD","ELDLYPOP","TOT","PC_POP","A","1973",10.4974170949806,
"NLD","ELDLYPOP","TOT","PC_POP","A","1974",10.6522646568999,
"NLD","ELDLYPOP","TOT","PC_POP","A","1975",10.7913836993094,
"NLD","ELDLYPOP","TOT","PC_POP","A","1976",10.9062869513128,
"NLD","ELDLYPOP","TOT","PC_POP","A","1977",11.055154563434,
"NLD","ELDLYPOP","TOT","PC_POP","A","1978",11.2260970719357,
"NLD","ELDLYPOP","TOT","PC_POP","A","1979",11.3839525810517,
"NLD","ELDLYPOP","TOT","PC_POP","A","1980",11.5101705685007,
"NLD","ELDLYPOP","TOT","PC_POP","A","1981",11.6172723416791,
"NLD","ELDLYPOP","TOT","PC_POP","A","1982",11.7251621969848,
"NLD","ELDLYPOP","TOT","PC_POP","A","1983",11.8206737548223,
"NLD","ELDLYPOP","TOT","PC_POP","A","1984",11.9181562166555,
"NLD","ELDLYPOP","TOT","PC_POP","A","1985",12.0722521946981,
"NLD","ELDLYPOP","TOT","PC_POP","A","1986",12.2602777327913,
"NLD","ELDLYPOP","TOT","PC_POP","A","1987",12.4244077938569,
"NLD","ELDLYPOP","TOT","PC_POP","A","1988",12.5916085075892,
"NLD","ELDLYPOP","TOT","PC_POP","A","1989",12.7370662862301,
"NLD","ELDLYPOP","TOT","PC_POP","A","1990",12.8390644155674,
"NLD","ELDLYPOP","TOT","PC_POP","A","1991",12.9176971769829,
"NLD","ELDLYPOP","TOT","PC_POP","A","1992",12.9912001076385,
"NLD","ELDLYPOP","TOT","PC_POP","A","1993",13.0589531919703,
"NLD","ELDLYPOP","TOT","PC_POP","A","1994",13.1365975866346,
"NLD","ELDLYPOP","TOT","PC_POP","A","1995",13.2429036178527,
"NLD","ELDLYPOP","TOT","PC_POP","A","1996",13.3437622742346,
"NLD","ELDLYPOP","TOT","PC_POP","A","1997",13.4317212928353,
"NLD","ELDLYPOP","TOT","PC_POP","A","1998",13.4990598263663,
"NLD","ELDLYPOP","TOT","PC_POP","A","1999",13.5446337405851,
"NLD","ELDLYPOP","TOT","PC_POP","A","2000",13.584944402077,
"NLD","ELDLYPOP","TOT","PC_POP","A","2001",13.6269487657562,
"NLD","ELDLYPOP","TOT","PC_POP","A","2002",13.6825426293187,
"NLD","ELDLYPOP","TOT","PC_POP","A","2003",13.779730338472,
"NLD","ELDLYPOP","TOT","PC_POP","A","2004",13.9414205218509,
"NLD","ELDLYPOP","TOT","PC_POP","A","2005",14.1518520581443,
"NLD","ELDLYPOP","TOT","PC_POP","A","2006",14.3728814513264,
"NLD","ELDLYPOP","TOT","PC_POP","A","2007",14.5991416273382,
"NLD","ELDLYPOP","TOT","PC_POP","A","2008",14.8569859761796,
"NLD","ELDLYPOP","TOT","PC_POP","A","2009",15.1543336523216,
"NLD","ELDLYPOP","TOT","PC_POP","A","2010",15.4473292531803,
"NLD","ELDLYPOP","TOT","PC_POP","A","2011",15.9087535345497,
"NLD","ELDLYPOP","TOT","PC_POP","A","2012",16.5345635200746,
"NLD","ELDLYPOP","TOT","PC_POP","A","2013",17.0888331231705,
"NLD","ELDLYPOP","TOT","PC_POP","A","2014",17.571020422878,
"NLD","ELDLYPOP","TOT","PC_POP","A","2015",17.9841292095449,
"NLD","ELDLYPOP","TOT","PC_POP","A","2016",18.3348469088709,
"NLD","ELDLYPOP","TOT","PC_POP","A","2017",18.6756751313897,
"NLD","ELDLYPOP","TOT","PC_POP","A","2018",19.0148031334485,
"NLD","ELDLYPOP","TOT","PC_POP","A","2019",19.3329718817246,
"NLD","ELDLYPOP","TOT","PC_POP","A","2020",19.6373305048304,
"NLD","ELDLYPOP","TOT","PC_POP","A","2021",19.913244466021,
"NZL","ELDLYPOP","TOT","PC_POP","A","1950",8.98114234999359,
"NZL","ELDLYPOP","TOT","PC_POP","A","1951",9.08713128820507,
"NZL","ELDLYPOP","TOT","PC_POP","A","1952",9.12665438600004,
"NZL","ELDLYPOP","TOT","PC_POP","A","1953",9.1062768936548,
"NZL","ELDLYPOP","TOT","PC_POP","A","1954",9.07774931913899,
"NZL","ELDLYPOP","TOT","PC_POP","A","1955",9.03876055864513,
"NZL","ELDLYPOP","TOT","PC_POP","A","1956",9.01874895693067,
"NZL","ELDLYPOP","TOT","PC_POP","A","1957",8.95597478651495,
"NZL","ELDLYPOP","TOT","PC_POP","A","1958",8.83796911035013,
"NZL","ELDLYPOP","TOT","PC_POP","A","1959",8.74232210378634,
"NZL","ELDLYPOP","TOT","PC_POP","A","1960",8.66366877023265,
"NZL","ELDLYPOP","TOT","PC_POP","A","1961",8.55972339848215,
"NZL","ELDLYPOP","TOT","PC_POP","A","1962",8.4636311396688,
"NZL","ELDLYPOP","TOT","PC_POP","A","1963",8.38607626066581,
"NZL","ELDLYPOP","TOT","PC_POP","A","1964",8.30219543859581,
"NZL","ELDLYPOP","TOT","PC_POP","A","1965",8.28378276018785,
"NZL","ELDLYPOP","TOT","PC_POP","A","1966",8.30393885949442,
"NZL","ELDLYPOP","TOT","PC_POP","A","1967",8.32461241553234,
"NZL","ELDLYPOP","TOT","PC_POP","A","1968",8.3714979058569,
"NZL","ELDLYPOP","TOT","PC_POP","A","1969",8.40148685553007,
"NZL","ELDLYPOP","TOT","PC_POP","A","1970",8.44283279467613,
"NZL","ELDLYPOP","TOT","PC_POP","A","1971",8.51457497552434,
"NZL","ELDLYPOP","TOT","PC_POP","A","1972",8.57215526085346,
"NZL","ELDLYPOP","TOT","PC_POP","A","1973",8.61751775787136,
"NZL","ELDLYPOP","TOT","PC_POP","A","1974",8.64102065271945,
"NZL","ELDLYPOP","TOT","PC_POP","A","1975",8.75899883410071,
"NZL","ELDLYPOP","TOT","PC_POP","A","1976",8.95550548828537,
"NZL","ELDLYPOP","TOT","PC_POP","A","1977",9.13477185188462,
"NZL","ELDLYPOP","TOT","PC_POP","A","1978",9.3543144418068,
"NZL","ELDLYPOP","TOT","PC_POP","A","1979",9.59277891184407,
"NZL","ELDLYPOP","TOT","PC_POP","A","1980",9.74151839999748,
"NZL","ELDLYPOP","TOT","PC_POP","A","1981",9.8962159311371,
"NZL","ELDLYPOP","TOT","PC_POP","A","1982",10.0571691980895,
"NZL","ELDLYPOP","TOT","PC_POP","A","1983",10.1153193233039,
"NZL","ELDLYPOP","TOT","PC_POP","A","1984",10.1735364533297,
"NZL","ELDLYPOP","TOT","PC_POP","A","1985",10.2850169039281,
"NZL","ELDLYPOP","TOT","PC_POP","A","1986",10.4882855596966,
"NZL","ELDLYPOP","TOT","PC_POP","A","1987",10.6985577493738,
"NZL","ELDLYPOP","TOT","PC_POP","A","1988",10.8595918269691,
"NZL","ELDLYPOP","TOT","PC_POP","A","1989",11.0290734124886,
"NZL","ELDLYPOP","TOT","PC_POP","A","1990",11.1857077329919,
"NZL","ELDLYPOP","TOT","PC_POP","A","1991",11.1945294841349,
"NZL","ELDLYPOP","TOT","PC_POP","A","1992",11.3155137752357,
"NZL","ELDLYPOP","TOT","PC_POP","A","1993",11.4156542186888,
"NZL","ELDLYPOP","TOT","PC_POP","A","1994",11.4883977900552,
"NZL","ELDLYPOP","TOT","PC_POP","A","1995",11.5250176947787,
"NZL","ELDLYPOP","TOT","PC_POP","A","1996",11.524115755627,
"NZL","ELDLYPOP","TOT","PC_POP","A","1997",11.5373019860894,
"NZL","ELDLYPOP","TOT","PC_POP","A","1998",11.5895150720839,
"NZL","ELDLYPOP","TOT","PC_POP","A","1999",11.6797475945868,
"NZL","ELDLYPOP","TOT","PC_POP","A","2000",11.7546724732353,
"NZL","ELDLYPOP","TOT","PC_POP","A","2001",11.868831336168,
"NZL","ELDLYPOP","TOT","PC_POP","A","2002",11.8394326959605,
"NZL","ELDLYPOP","TOT","PC_POP","A","2003",11.8116805721097,
"NZL","ELDLYPOP","TOT","PC_POP","A","2004",11.8561467889908,
"NZL","ELDLYPOP","TOT","PC_POP","A","2005",12.0080311570188,
"NZL","ELDLYPOP","TOT","PC_POP","A","2006",12.2253022989055,
"NZL","ELDLYPOP","TOT","PC_POP","A","2007",12.4364316492258,
"NZL","ELDLYPOP","TOT","PC_POP","A","2008",12.560683600169,
"NZL","ELDLYPOP","TOT","PC_POP","A","2009",12.7436898619439,
"NZL","ELDLYPOP","TOT","PC_POP","A","2010",12.9510193761923,
"NZL","ELDLYPOP","TOT","PC_POP","A","2011",13.2315237226277,
